timestamp,value
2025-09-11 00:00:00,0.0
2025-09-11 00:15:00,0.0
2025-09-11 00:30:00,0.0
2025-09-11 00:45:00,0.0
2025-09-11 01:00:00,0.0
2025-09-11 01:15:00,0.0
2025-09-11 01:30:00,0.0
2025-09-11 01:45:00,0.0
2025-09-11 02:00:00,0.0
2025-09-11 02:15:00,0.0
2025-09-11 02:30:00,0.0
2025-09-11 02:45:00,0.0
2025-09-11 03:00:00,0.0
2025-09-11 03:15:00,0.0
2025-09-11 03:30:00,0.0
2025-09-11 03:45:00,1.08
2025-09-11 04:00:00,2.98
2025-09-11 04:15:00,5.99
2025-09-11 04:30:00,9.87
2025-09-11 04:45:00,9.87
2025-09-11 05:00:00,18.9
2025-09-11 05:15:00,23.79
2025-09-11 05:30:00,27.34
2025-09-11 05:45:00,27.34
2025-09-11 06:00:00,37.99
2025-09-11 06:15:00,42.51
2025-09-11 06:30:00,45.0
2025-09-11 06:45:00,45.0
2025-09-11 07:00:00,53.83
2025-09-11 07:15:00,55.16
2025-09-11 07:30:00,58.99
2025-09-11 07:45:00,58.99
2025-09-11 08:00:00,62.26
2025-09-11 08:15:00,66.48
2025-09-11 08:30:00,68.25
2025-09-11 08:45:00,68.25
2025-09-11 09:00:00,68.39
2025-09-11 09:15:00,71.58
2025-09-11 09:30:00,71.0
2025-09-11 09:45:00,71.0
2025-09-11 10:00:00,71.24
2025-09-11 10:15:00,70.42
2025-09-11 10:30:00,69.92
2025-09-11 10:45:00,69.92
2025-09-11 11:00:00,67.14
2025-09-11 11:15:00,64.97
2025-09-11 11:30:00,61.08
2025-09-11 11:45:00,61.08
2025-09-11 12:00:00,58.04
2025-09-11 12:15:00,58.04
2025-09-11 12:30:00,53.16
2025-09-11 12:45:00,47.91
2025-09-11 13:00:00,44.0
2025-09-11 13:15:00,44.0
2025-09-11 13:30:00,35.68
2025-09-11 13:45:00,30.4
2025-09-11 14:00:00,25.08
2025-09-11 14:15:00,25.08
2025-09-11 14:30:00,16.58
2025-09-11 14:45:00,11.96
2025-09-11 15:00:00,5.91
2025-09-11 15:15:00,5.91
2025-09-11 15:30:00,1.06
2025-09-11 15:45:00,0.5
2025-09-11 16:00:00,0.07
2025-09-11 16:15:00,0.07
2025-09-11 16:30:00,0.0
2025-09-11 16:45:00,0.0
2025-09-11 17:00:00,0.0
2025-09-11 17:15:00,0.0
2025-09-11 17:30:00,0.0
2025-09-11 17:45:00,0.0
2025-09-11 18:00:00,0.0
2025-09-11 18:15:00,0.0
2025-09-11 18:30:00,0.0
2025-09-11 18:45:00,0.0
2025-09-11 19:00:00,0.0
2025-09-11 19:30:00,0.0
2025-09-11 19:45:00,0.0
2025-09-11 20:00:00,0.0
2025-09-11 20:15:00,0.0
2025-09-11 20:30:00,0.0
2025-09-11 20:45:00,0.0
2025-09-11 21:00:00,0.0
2025-09-11 21:15:00,0.0
2025-09-11 21:30:00,0.0
2025-09-11 21:45:00,0.0
2025-09-11 22:00:00,0.0
2025-09-11 22:15:00,0.0
2025-09-11 22:30:00,0.0
2025-09-11 22:45:00,0.0
2025-09-11 23:00:00,0.0
2025-09-11 23:15:00,0.0
2025-09-11 23:30:00,0.0
2025-09-11 23:45:00,0.0
