timestamp,value
2025-09-25 00:00:00,0.0
2025-09-25 00:15:00,0.0
2025-09-25 00:30:00,0.0
2025-09-25 00:45:00,0.0
2025-09-25 01:00:00,0.0
2025-09-25 01:15:00,0.0
2025-09-25 01:30:00,0.0
2025-09-25 01:45:00,0.0
2025-09-25 02:00:00,0.0
2025-09-25 02:15:00,0.0
2025-09-25 02:30:00,0.0
2025-09-25 02:45:00,0.0
2025-09-25 03:00:00,0.0
2025-09-25 03:15:00,0.0
2025-09-25 03:30:00,0.0
2025-09-25 03:45:00,0.0
2025-09-25 04:00:00,0.0
2025-09-25 04:15:00,0.0
2025-09-25 04:30:00,0.0
2025-09-25 04:45:00,0.0
2025-09-25 05:00:00,0.0
2025-09-25 05:15:00,0.0
2025-09-25 05:30:00,0.0
2025-09-25 05:45:00,0.0
2025-09-25 06:00:00,0.0
2025-09-25 06:15:00,0.0
2025-09-25 06:30:00,0.0
2025-09-25 06:45:00,0.0
2025-09-25 07:00:00,0.0
2025-09-25 07:15:00,3.766
2025-09-25 07:30:00,6.16
2025-09-25 07:45:00,13.356
2025-09-25 08:00:00,24.063
2025-09-25 08:15:00,34.726
2025-09-25 08:30:00,48.296
2025-09-25 08:45:00,57.833
2025-09-25 09:00:00,80.758
2025-09-25 09:15:00,86.183
2025-09-25 09:30:00,102.891
2025-09-25 09:45:00,111.944
2025-09-25 10:00:00,126.55
2025-09-25 10:15:00,133.37
2025-09-25 10:30:00,108.489
2025-09-25 10:45:00,145.636
2025-09-25 11:00:00,154.337
2025-09-25 11:15:00,153.724
2025-09-25 11:30:00,162.203
2025-09-25 11:45:00,171.832
2025-09-25 12:00:00,182.875
2025-09-25 12:15:00,180.104
2025-09-25 12:30:00,171.425
2025-09-25 12:45:00,186.04
2025-09-25 13:00:00,181.337
2025-09-25 13:15:00,181.508
2025-09-25 13:30:00,185.345
2025-09-25 13:45:00,161.754
2025-09-25 14:00:00,185.65
2025-09-25 14:15:00,163.094
2025-09-25 14:30:00,177.299
2025-09-25 14:45:00,160.889
2025-09-25 15:00:00,162.079
2025-09-25 15:15:00,161.886
2025-09-25 15:30:00,146.514
2025-09-25 15:45:00,142.294
2025-09-25 16:00:00,137.846
2025-09-25 16:15:00,135.152
2025-09-25 16:30:00,116.863
2025-09-25 16:45:00,110.871
2025-09-25 17:00:00,93.982
2025-09-25 17:15:00,90.622
2025-09-25 17:30:00,71.839
2025-09-25 17:45:00,60.015
2025-09-25 18:00:00,48.868
2025-09-25 18:15:00,35.632
2025-09-25 18:30:00,21.421
2025-09-25 18:45:00,13.378
2025-09-25 19:00:00,6.696
2025-09-25 19:15:00,0.0
2025-09-25 19:30:00,0.0
2025-09-25 19:45:00,0.0
2025-09-25 20:00:00,0.0
2025-09-25 20:15:00,0.0
2025-09-25 20:30:00,0.0
2025-09-25 20:45:00,0.0
2025-09-25 21:00:00,0.0
2025-09-25 21:15:00,0.0
2025-09-25 21:30:00,0.0
2025-09-25 21:45:00,0.0
2025-09-25 22:00:00,0.0
2025-09-25 22:15:00,0.0
2025-09-25 22:30:00,0.0
2025-09-25 22:45:00,0.0
2025-09-25 23:00:00,0.0
2025-09-25 23:15:00,0.0
2025-09-25 23:30:00,0.0
2025-09-25 23:45:00,0.0
